,Timestamp,Latitude,Longitude,Altitude,Vx,Vy,Vz,Quaternion,Noise,Px-J2000,Py-J2000,Pz-J2000,Vx-J2000,Vy-J2000,Vz-J2000
0,2023-01-01 00:00:00,-28.23865011538036,94.42757886455702,510.5193307394015,1.2751400696576256,3.6491996156501605,6.641419639582157,[ 0.77161239  0.51551741  0.37105759 -0.03424017],12.245067342387632,,,,,,
1,2023-01-01 00:00:01,-28.175794074020523,94.41291929772804,510.497396636033,1.276241235236551,3.641646182070112,6.645386694564924,[ 0.77184919  0.51553004  0.37051609 -0.03457496],12.245142250423662,,,,,,
2,2023-01-01 00:00:02,-28.11294244274828,94.39829531833534,510.4764285399059,1.277339751134956,3.6340880975026257,6.64934564054565,[ 0.77194517  0.51562923  0.37014951 -0.03487827],12.24521730705103,,,,,,
3,2023-01-01 00:00:03,-28.05006457884956,94.38367001058744,510.45110792877654,1.2784356153103869,3.6265253714955765,6.653296472518781,[ 0.77213264  0.51567873  0.36967979 -0.03497839],12.245292512367943,,,,,,
4,2023-01-01 00:00:04,-27.987246342381685,94.36905929380826,510.4239746661684,1.2795288363420552,3.618958009849518,6.657239185488586,[ 0.77223447  0.51585231  0.36919817 -0.03525659],12.245367866472293,,,,,,
5,2023-01-01 00:00:05,-27.92437529272469,94.35446531071355,510.4029345267269,1.2806193909396077,3.6113860296298474,6.661173774469227,[ 0.77245644  0.5158132   0.36875472 -0.03560554],12.24544336946118,,,,,,
6,2023-01-01 00:00:06,-27.8615007315723,94.33988872660362,510.3800888261006,1.2817072877139017,3.6038094366531093,6.665100234484694,[ 0.77252008  0.51601772  0.36830704 -0.03589387],12.245519021431916,,,,,,
7,2023-01-01 00:00:07,-27.79861112401935,94.32531594811098,510.3559475767645,1.2827925246405636,3.596228240493062,6.669018560568839,[ 0.77273169  0.51605762  0.36778175 -0.03615032],12.245594822480626,,,,,,
8,2023-01-01 00:00:08,-27.735753260027842,94.31074508152898,510.3333228582211,1.2838750997001478,3.588642450729704,6.672928747765416,[ 0.7728603   0.51608381  0.36745664 -0.03633272],12.245670772703432,,,,,,
9,2023-01-01 00:00:09,-27.672930181883487,94.29622636524209,510.3085385108597,1.2849550108774994,3.5810520769496037,6.676830791128029,[ 0.77302545  0.5162206   0.36688169 -0.03668473],12.245746872195967,,,,,,
10,2023-01-01 00:00:10,-27.610025440591187,94.28167144040204,510.2888058134665,1.2860322561623263,3.5734571287455927,6.680724685720189,[ 0.77310105  0.51636826  0.36649519 -0.0368764 ],12.245823121053364,,,,,,
11,2023-01-01 00:00:11,-27.547149328456204,94.26715384909627,510.26302757921826,1.2871068335488771,3.565857615716908,6.684610426615302,[ 0.77327701  0.51642601  0.36600861 -0.0372093 ],12.24589951937038,,,,,,
12,2023-01-01 00:00:12,-27.484276734114896,94.2526255384819,510.23455830486705,1.2881787514754075,3.5582535436898213,6.6884880088966785,[ 0.77350175  0.51641168  0.36553172 -0.03742445],12.245976067241259,,,,,,
13,2023-01-01 00:00:13,-27.42141411024857,94.2380845552998,510.21597557416686,1.2892479870444054,3.550644929831803,6.692357427657511,[ 0.77356752  0.51656578  0.36515705 -0.03759547],12.246052764759964,,,,,,
