,Timestamp,Latitude,Longitude,Altitude,Vx,Vy,Vz,Quaternion,Noise,Px-J2000,Py-J2000,Pz-J2000,Vx-J2000,Vy-J2000,Vz-J2000
0,2023-01-01 00:00:00,-28.238658219631652,94.42755412516591,510.52393217428784,1.2751400696576256,3.6491996156501605,6.641419639582157,[0.51903813 0.79815877 0.30446383 0.02904789],12.245067342387632,,,,,,
1,2023-01-01 00:00:01,-28.175796521760635,94.41292942840144,510.4996841660258,1.276241235236551,3.641646182070112,6.645386694564924,[0.51905005 0.79833119 0.30403669 0.0285666 ],12.245142250423662,,,,,,
2,2023-01-01 00:00:02,-28.11296537261738,94.39830923039237,510.4745821340053,1.277339751134956,3.6340880975026257,6.64934564054565,[0.51915285 0.79841059 0.30368073 0.0282641 ],12.24521730705103,,,,,,
3,2023-01-01 00:00:03,-28.0500853574567,94.38366137202674,510.45230171082227,1.2784356153103869,3.6265253714955765,6.653296472518781,[0.51929013 0.79844149 0.30340351 0.02784359],12.245292512367943,,,,,,
4,2023-01-01 00:00:04,-27.987230616644577,94.36907115753239,510.4317928959874,1.2795288363420552,3.618958009849518,6.657239185488586,[0.51930028 0.79858028 0.30307214 0.02727714],12.245367866472293,,,,,,
5,2023-01-01 00:00:05,-27.9243706384074,94.35446602800418,510.4043942859396,1.2806193909396077,3.6113860296298474,6.661173774469227,[0.51936555 0.79868592 0.30270638 0.02700124],12.24544336946118,,,,,,
6,2023-01-01 00:00:06,-27.861515706174657,94.33988011109734,510.3791701732249,1.2817072877139017,3.6038094366531093,6.665100234484694,[0.51946823 0.79877298 0.30234789 0.02646196],12.245519021431916,,,,,,
7,2023-01-01 00:00:07,-27.79863226400259,94.32530550540554,510.3592240231942,1.2827925246405636,3.596228240493062,6.669018560568839,[0.519507   0.79884189 0.3021277  0.02613365],12.245594822480626,,,,,,
8,2023-01-01 00:00:08,-27.735754773617344,94.310731875501,510.33336056170197,1.2838750997001478,3.588642450729704,6.672928747765416,[0.51971253 0.79886902 0.3017411  0.02568044],12.245670772703432,,,,,,
9,2023-01-01 00:00:09,-27.672909664815222,94.29619095108721,510.3106075799992,1.2849550108774994,3.5810520769496037,6.676830791128029,[0.51976966 0.79898083 0.30137822 0.02530414],12.245746872195967,,,,,,
10,2023-01-01 00:00:10,-27.610043892179938,94.28164995421812,510.28590633673815,1.2860322561623263,3.5734571287455927,6.680724685720189,[0.51975142 0.79911453 0.30109008 0.02488354],12.245823121053364,,,,,,
11,2023-01-01 00:00:11,-27.547169840626598,94.26711582091363,510.2589667861829,1.2871068335488771,3.565857615716908,6.684610426615302,[0.51992198 0.79914559 0.30075852 0.02432643],12.24589951937038,,,,,,
